timestamp,username,action,success
2025-07-18 08:14:00,janet.brooks,login,True
2025-07-18 08:19:00,joshua.payne,login,True
2025-07-18 08:24:00,kimberly.gonzalez,login,True
2025-07-18 08:26:00,jason.reed,login,True
2025-07-18 08:32:00,david.carson,login,True
2025-07-18 08:35:00,cindy.beard,login,True
2025-07-18 08:47:00,pamela.adams,login,True
2025-07-18 08:50:00,alex.doe,login,False
2025-07-18 08:50:00,renee.flores,login,True
2025-07-18 08:53:00,susan.snyder,login,True
2025-07-18 08:57:00,anne.haley,login,True
2025-07-18 09:01:00,scott.spencer,login,True
2025-07-18 09:03:00,alex.doe,login,True
2025-07-18 09:09:00,juan.cole,login,True
2025-07-18 09:19:00,rachel.wright,login,True
2025-07-18 09:20:00,shelly.scott,login,True
2025-07-18 09:20:00,thomas.thompson,login,True
2025-07-18 09:29:00,george.york,login,True
2025-07-18 09:34:00,julie.cervantes,login,True
2025-07-18 09:35:00,vincent.bowman,login,True
2025-07-18 09:35:00,dana.duncan,login,True
2025-07-18 09:40:00,jacob.collins,login,True
2025-07-18 09:51:00,steven.johns,login,True
2025-07-18 10:02:00,ebony.torres,login,True
2025-07-18 10:07:00,lisa.garcia,login,True
2025-07-18 10:15:00,victoria.garrett,login,True
2025-07-18 10:16:00,charles.kirk,login,True
2025-07-18 10:17:00,wesley.morgan,login,True
2025-07-18 10:17:00,deanna.boyle,login,True
2025-07-18 10:18:00,james.gross,login,True
2025-07-18 10:18:00,amanda.wolfe,login,True
2025-07-18 10:19:00,joanna.wood,login,True
2025-07-18 10:19:00,latoya.griffith,login,True
2025-07-18 10:26:00,paula.church,login,True
2025-07-18 10:29:00,angela.montgomery,login,True
2025-07-18 10:31:00,christina.ortega,login,True
2025-07-18 10:32:00,mrs..heather.robertson,login,True
2025-07-18 10:32:00,stephen.ellis,login,True
2025-07-18 10:35:00,douglas.hunt,login,True
2025-07-18 10:38:00,kevin.guzman,login,True
2025-07-18 10:44:00,jerry.tyler,login,True
2025-07-18 10:54:00,bradley.whitney,login,True
2025-07-18 11:40:00,molly.williams,login,False
2025-07-18 12:57:00,bradley.whitney,login,False
2025-07-18 13:53:00,keith.terry,login,False
2025-07-18 15:10:00,jasmine.mendez,login,False
2025-07-18 16:12:00,nicholas.page,logout,True
2025-07-18 16:38:00,ronald.butler,logout,True
2025-07-18 16:45:00,jason.reed,logout,True
2025-07-18 17:12:00,renee.flores,logout,True
2025-07-18 17:12:00,michelle.perez,logout,True
2025-07-18 17:23:00,rachel.wright,logout,True
2025-07-18 17:24:00,molly.williams,logout,True
2025-07-18 17:25:00,scott.spencer,logout,True
2025-07-18 17:35:00,anne.haley,logout,True
2025-07-18 17:36:00,vincent.bowman,logout,True
2025-07-18 17:37:00,shelly.scott,logout,True
2025-07-18 17:38:00,pamela.adams,logout,True
2025-07-18 17:40:00,juan.cole,logout,True
2025-07-18 17:42:00,alex.doe,logout,True
2025-07-18 17:44:00,janet.brooks,logout,True
2025-07-18 17:46:00,joshua.payne,logout,True
2025-07-18 17:53:00,cindy.beard,logout,True
2025-07-18 17:56:00,jacob.collins,logout,True
2025-07-18 17:57:00,steven.johns,logout,True
2025-07-18 18:01:00,kimberly.gonzalez,logout,True
2025-07-18 18:03:00,thomas.thompson,logout,True
2025-07-18 18:07:00,david.carson,logout,True
2025-07-18 18:07:00,susan.snyder,logout,True
2025-07-18 18:14:00,julie.cervantes,logout,True
2025-07-18 18:20:00,latoya.griffith,logout,True
2025-07-18 18:38:00,charles.kirk,logout,True
2025-07-18 18:39:00,ebony.torres,logout,True
2025-07-18 18:43:00,douglas.hunt,logout,True
2025-07-18 18:45:00,christina.ortega,logout,True
2025-07-18 18:47:00,george.york,logout,True
2025-07-18 18:52:00,angela.montgomery,logout,True
2025-07-18 18:59:00,joanna.wood,logout,True
2025-07-18 19:14:00,wesley.morgan,logout,True
2025-07-18 19:17:00,paula.church,logout,True
2025-07-18 19:23:00,kevin.guzman,logout,True
2025-07-18 19:32:00,dana.duncan,logout,True
2025-07-18 19:32:00,bradley.whitney,logout,True
2025-07-18 19:39:00,amanda.wolfe,logout,True
2025-07-18 19:48:00,lisa.garcia,logout,True
2025-07-18 20:00:00,deanna.boyle,logout,True
2025-07-18 20:08:00,victoria.garrett,logout,True
2025-07-18 20:09:00,mrs..heather.robertson,logout,True
2025-07-18 20:12:00,jerry.tyler,logout,True
2025-07-18 20:15:00,stephen.ellis,logout,True
2025-07-18 20:16:00,james.gross,logout,True
2025-07-21 08:00:00,christina.ortega,login,True
2025-07-21 08:01:00,james.gross,login,True
2025-07-21 08:02:00,joseph.alvarez,login,True
2025-07-21 08:02:00,michelle.perez,login,True
2025-07-21 08:03:00,george.york,login,True
2025-07-21 08:06:00,shelly.scott,login,False
2025-07-21 08:06:00,jasmine.mendez,login,True
2025-07-21 08:12:00,jason.reed,login,True
2025-07-21 08:14:00,nicholas.page,login,True
2025-07-21 08:15:00,douglas.hunt,login,True
2025-07-21 08:17:00,julie.cervantes,login,True
2025-07-21 08:23:00,renee.flores,login,True
2025-07-21 08:34:00,keith.terry,login,True
2025-07-21 08:36:00,steven.johns,login,True
2025-07-21 08:48:00,jacob.collins,login,True
2025-07-21 08:48:00,jerry.tyler,login,True
2025-07-21 08:50:00,dana.duncan,login,True
2025-07-21 08:52:00,scott.spencer,login,True
2025-07-21 08:52:00,wesley.morgan,login,True
2025-07-21 08:58:00,pamela.adams,login,True
2025-07-21 09:17:00,ebony.torres,login,True
2025-07-21 09:19:00,ronald.butler,login,True
2025-07-21 09:20:00,kevin.guzman,login,True
2025-07-21 09:21:00,anne.haley,login,True
2025-07-21 09:36:00,victoria.garrett,login,True
2025-07-21 09:45:00,susan.snyder,login,True
2025-07-21 09:46:00,stephen.ellis,login,True
2025-07-21 09:51:00,kimberly.gonzalez,login,True
2025-07-21 09:51:00,paula.church,login,True
2025-07-21 09:58:00,amanda.wolfe,login,True
2025-07-21 10:09:00,lisa.garcia,login,True
2025-07-21 10:09:00,alex.doe,login,True
2025-07-21 10:10:00,juan.cole,login,True
2025-07-21 10:15:00,deanna.boyle,login,True
2025-07-21 10:18:00,thomas.thompson,login,True
2025-07-21 10:18:00,david.carson,login,True
2025-07-21 10:23:00,janet.brooks,login,True
2025-07-21 10:24:00,seth.ballard.md,login,True
2025-07-21 10:29:00,latoya.griffith,login,True
2025-07-21 10:29:00,angela.montgomery,login,True
2025-07-21 10:31:00,jose.howard,login,True
2025-07-21 10:49:00,vincent.bowman,login,True
2025-07-21 10:52:00,molly.williams,login,True
2025-07-21 10:55:00,rachel.wright,login,True
2025-07-21 10:55:00,shelly.scott,login,True
2025-07-21 16:15:00,george.york,logout,True
2025-07-21 16:24:00,jason.reed,logout,True
2025-07-21 16:41:00,christina.ortega,logout,True
2025-07-21 16:46:00,keith.terry,logout,True
2025-07-21 16:54:00,wesley.morgan,logout,True
2025-07-21 16:56:00,douglas.hunt,logout,True
2025-07-21 17:04:00,jasmine.mendez,logout,True
2025-07-21 17:11:00,scott.spencer,logout,True
2025-07-21 17:13:00,julie.cervantes,login,False
2025-07-21 17:16:00,james.gross,logout,True
2025-07-21 17:21:00,pamela.adams,logout,True
2025-07-21 17:23:00,dana.duncan,logout,True
2025-07-21 17:23:00,joseph.alvarez,logout,True
2025-07-21 17:30:00,michelle.perez,logout,True
2025-07-21 17:35:00,nicholas.page,logout,True
2025-07-21 17:40:00,julie.cervantes,logout,True
2025-07-21 17:51:00,stephen.ellis,logout,True
2025-07-21 17:52:00,renee.flores,logout,True
2025-07-21 17:58:00,ebony.torres,logout,True
2025-07-21 17:59:00,victoria.garrett,logout,True
2025-07-21 18:03:00,steven.johns,logout,True
2025-07-21 18:08:00,paula.church,logout,True
2025-07-21 18:11:00,anne.haley,logout,True
2025-07-21 18:15:00,juan.cole,logout,True
2025-07-21 18:16:00,susan.snyder,logout,True
2025-07-21 18:26:00,david.carson,logout,True
2025-07-21 18:35:00,janet.brooks,logout,True
2025-07-21 18:38:00,kevin.guzman,logout,True
2025-07-21 18:38:00,jerry.tyler,logout,True
2025-07-21 18:45:00,jacob.collins,logout,True
2025-07-21 19:03:00,latoya.griffith,logout,True
2025-07-21 19:06:00,shelly.scott,logout,True
2025-07-21 19:10:00,amanda.wolfe,logout,True
2025-07-21 19:12:00,angela.montgomery,logout,True
2025-07-21 19:12:00,jose.howard,logout,True
2025-07-21 19:16:00,ronald.butler,logout,True
2025-07-21 19:36:00,kimberly.gonzalez,logout,True
2025-07-21 19:37:00,thomas.thompson,logout,True
2025-07-21 19:42:00,vincent.bowman,logout,True
2025-07-21 19:45:00,lisa.garcia,logout,True
2025-07-21 19:51:00,alex.doe,logout,True
2025-07-21 19:57:00,deanna.boyle,logout,True
2025-07-21 20:10:00,molly.williams,logout,True
2025-07-21 20:21:00,seth.ballard.md,logout,True
2025-07-21 20:23:00,rachel.wright,logout,True
2025-07-22 08:04:00,dana.duncan,login,True
2025-07-22 08:07:00,christina.ortega,login,True
2025-07-22 08:09:00,steven.johns,login,True
2025-07-22 08:13:00,stephen.ellis,login,True
2025-07-22 08:21:00,angela.montgomery,login,True
2025-07-22 08:22:00,keith.terry,login,True
2025-07-22 08:28:00,victoria.garrett,login,True
2025-07-22 08:28:00,ronald.butler,login,True
2025-07-22 08:42:00,bradley.whitney,login,True
2025-07-22 08:45:00,rachel.wright,login,True
2025-07-22 08:45:00,pamela.adams,login,True
2025-07-22 08:45:00,cindy.beard,login,True
2025-07-22 08:46:00,david.carson,login,True
2025-07-22 08:56:00,thomas.thompson,login,True
2025-07-22 09:00:00,george.york,login,True
2025-07-22 09:00:00,seth.ballard.md,login,True
2025-07-22 09:12:00,latoya.griffith,login,True
2025-07-22 09:13:00,amanda.wolfe,login,True
2025-07-22 09:14:00,jose.howard,login,True
2025-07-22 09:23:00,susan.snyder,login,True
2025-07-22 09:27:00,paula.church,login,True
2025-07-22 09:32:00,scott.spencer,login,True
2025-07-22 09:35:00,ebony.torres,login,True
2025-07-22 09:38:00,joseph.alvarez,login,True
2025-07-22 09:45:00,jason.reed,login,True
2025-07-22 09:47:00,lisa.garcia,login,True
2025-07-22 09:49:00,alex.doe,login,True
2025-07-22 09:49:00,janet.brooks,login,True
2025-07-22 09:50:00,douglas.hunt,login,True
2025-07-22 09:53:00,renee.flores,login,True
2025-07-22 09:56:00,molly.williams,login,True
2025-07-22 09:57:00,jasmine.mendez,login,True
2025-07-22 09:58:00,nicholas.page,login,True
2025-07-22 10:10:00,juan.cole,login,True
2025-07-22 10:15:00,jacob.collins,login,True
2025-07-22 10:27:00,jerry.tyler,login,True
2025-07-22 10:30:00,anne.haley,login,True
2025-07-22 10:35:00,michelle.perez,login,True
2025-07-22 10:35:00,shelly.scott,login,True
2025-07-22 10:42:00,julie.cervantes,login,True
2025-07-22 10:43:00,kevin.guzman,login,True
2025-07-22 10:48:00,wesley.morgan,login,True
2025-07-22 10:58:00,charles.kirk,login,True
2025-07-22 16:08:00,dana.duncan,logout,True
2025-07-22 16:19:00,steven.johns,logout,True
2025-07-22 16:30:00,stephen.ellis,logout,True
2025-07-22 16:37:00,keith.terry,logout,True
2025-07-22 16:42:00,julie.cervantes,login,False
2025-07-22 16:45:00,christina.ortega,logout,True
2025-07-22 17:34:00,ronald.butler,logout,True
2025-07-22 17:40:00,seth.ballard.md,logout,True
2025-07-22 17:41:00,latoya.griffith,logout,True
2025-07-22 17:42:00,jose.howard,logout,True
2025-07-22 17:43:00,victoria.garrett,logout,True
2025-07-22 17:53:00,renee.flores,logout,True
2025-07-22 17:59:00,david.carson,logout,True
2025-07-22 18:00:00,thomas.thompson,logout,True
2025-07-22 18:01:00,angela.montgomery,logout,True
2025-07-22 18:02:00,george.york,logout,True
2025-07-22 18:02:00,rachel.wright,logout,True
2025-07-22 18:07:00,ebony.torres,logout,True
2025-07-22 18:14:00,bradley.whitney,logout,True
2025-07-22 18:17:00,janet.brooks,logout,True
2025-07-22 18:23:00,cindy.beard,logout,True
2025-07-22 18:25:00,scott.spencer,logout,True
2025-07-22 18:28:00,molly.williams,logout,True
2025-07-22 18:31:00,paula.church,logout,True
2025-07-22 18:39:00,amanda.wolfe,logout,True
2025-07-22 18:40:00,pamela.adams,logout,True
2025-07-22 18:44:00,susan.snyder,logout,True
2025-07-22 18:47:00,alex.doe,logout,True
2025-07-22 18:58:00,nicholas.page,logout,True
2025-07-22 19:02:00,lisa.garcia,logout,True
2025-07-22 19:02:00,michelle.perez,logout,True
2025-07-22 19:05:00,jerry.tyler,logout,True
2025-07-22 19:08:00,anne.haley,logout,True
2025-07-22 19:15:00,jason.reed,logout,True
2025-07-22 19:24:00,douglas.hunt,logout,True
2025-07-22 19:25:00,wesley.morgan,logout,True
2025-07-22 19:27:00,joseph.alvarez,logout,True
2025-07-22 19:27:00,jasmine.mendez,logout,True
2025-07-22 19:40:00,charles.kirk,logout,True
2025-07-22 19:48:00,juan.cole,logout,True
2025-07-22 19:49:00,jacob.collins,logout,True
2025-07-22 20:06:00,kevin.guzman,logout,True
2025-07-22 20:17:00,julie.cervantes,logout,True
2025-07-22 20:30:00,shelly.scott,logout,True
2025-07-22 21:13:00,ebony.torres,login,False
2025-07-23 08:01:00,jason.reed,login,True
2025-07-23 08:04:00,stephen.ellis,login,True
2025-07-23 08:04:00,david.carson,login,True
2025-07-23 08:09:00,joseph.alvarez,login,True
2025-07-23 08:09:00,thomas.thompson,login,True
2025-07-23 08:25:00,anne.haley,login,True
2025-07-23 08:28:00,seth.ballard.md,login,True
2025-07-23 08:30:00,charles.kirk,login,True
2025-07-23 08:38:00,kevin.guzman,login,True
2025-07-23 08:47:00,keith.terry,login,True
2025-07-23 08:47:00,scott.spencer,login,True
2025-07-23 08:48:00,amanda.wolfe,login,True
2025-07-23 09:06:00,jasmine.mendez,login,True
2025-07-23 09:11:00,douglas.hunt,login,True
2025-07-23 09:12:00,ebony.torres,login,True
2025-07-23 09:14:00,joshua.payne,login,True
2025-07-23 09:15:00,ronald.butler,login,True
2025-07-23 09:16:00,deanna.boyle,login,True
2025-07-23 09:31:00,joanna.wood,login,True
2025-07-23 09:35:00,molly.williams,login,True
2025-07-23 09:37:00,mrs..heather.robertson,login,True
2025-07-23 09:42:00,susan.snyder,login,True
2025-07-23 09:46:00,jacob.collins,login,True
2025-07-23 09:55:00,james.gross,login,True
2025-07-23 09:58:00,jose.howard,login,True
2025-07-23 09:58:00,victoria.garrett,login,True
2025-07-23 10:00:00,lisa.garcia,login,True
2025-07-23 10:02:00,shelly.scott,login,True
2025-07-23 10:12:00,vincent.bowman,login,True
2025-07-23 10:12:00,michelle.perez,login,True
2025-07-23 10:14:00,bradley.whitney,login,True
2025-07-23 10:14:00,pamela.adams,login,True
2025-07-23 10:18:00,steven.johns,login,True
2025-07-23 10:19:00,janet.brooks,login,True
2025-07-23 10:20:00,paula.church,login,True
2025-07-23 10:24:00,dana.duncan,login,True
2025-07-23 10:28:00,angela.montgomery,login,True
2025-07-23 10:39:00,nicholas.page,login,False
2025-07-23 10:40:00,nicholas.page,login,True
2025-07-23 10:43:00,rachel.wright,login,True
2025-07-23 10:45:00,kimberly.gonzalez,login,True
2025-07-23 10:47:00,alex.doe,login,True
2025-07-23 10:50:00,jerry.tyler,login,True
2025-07-23 10:53:00,cindy.beard,login,True
2025-07-23 10:53:00,george.york,login,True
2025-07-23 10:55:00,wesley.morgan,login,True
2025-07-23 10:57:00,christina.ortega,login,True
2025-07-23 16:09:00,david.carson,logout,True
2025-07-23 16:10:00,jason.reed,logout,True
2025-07-23 16:43:00,stephen.ellis,logout,True
2025-07-23 16:49:00,scott.spencer,logout,True
2025-07-23 16:58:00,charles.kirk,logout,True
2025-07-23 17:17:00,thomas.thompson,logout,True
2025-07-23 17:25:00,deanna.boyle,logout,True
2025-07-23 17:26:00,jasmine.mendez,logout,True
2025-07-23 17:35:00,ronald.butler,logout,True
2025-07-23 17:38:00,anne.haley,logout,True
2025-07-23 17:38:00,joseph.alvarez,logout,True
2025-07-23 17:41:00,amanda.wolfe,logout,True
2025-07-23 17:54:00,seth.ballard.md,logout,True
2025-07-23 18:04:00,douglas.hunt,logout,True
2025-07-23 18:06:00,victoria.garrett,logout,True
2025-07-23 18:11:00,jose.howard,logout,True
2025-07-23 18:21:00,keith.terry,logout,True
2025-07-23 18:23:00,paula.church,logout,True
2025-07-23 18:27:00,ebony.torres,logout,True
2025-07-23 18:29:00,kevin.guzman,logout,True
2025-07-23 18:36:00,janet.brooks,logout,True
2025-07-23 18:42:00,mrs..heather.robertson,logout,True
2025-07-23 18:43:00,joshua.payne,logout,True
2025-07-23 18:44:00,molly.williams,logout,True
2025-07-23 18:53:00,alex.doe,logout,True
2025-07-23 18:56:00,pamela.adams,logout,True
2025-07-23 19:00:00,wesley.morgan,logout,True
2025-07-23 19:01:00,cindy.beard,logout,True
2025-07-23 19:02:00,susan.snyder,logout,True
2025-07-23 19:09:00,james.gross,logout,True
2025-07-23 19:14:00,christina.ortega,logout,True
2025-07-23 19:17:00,angela.montgomery,logout,True
2025-07-23 19:18:00,lisa.garcia,logout,True
2025-07-23 19:20:00,joanna.wood,logout,True
2025-07-23 19:21:00,steven.johns,logout,True
2025-07-23 19:32:00,vincent.bowman,logout,True
2025-07-23 19:32:00,shelly.scott,logout,True
2025-07-23 19:34:00,bradley.whitney,logout,True
2025-07-23 19:43:00,jacob.collins,logout,True
2025-07-23 19:47:00,michelle.perez,logout,True
2025-07-23 19:48:00,kimberly.gonzalez,logout,True
2025-07-23 19:58:00,jerry.tyler,logout,True
2025-07-23 20:09:00,dana.duncan,logout,True
2025-07-23 20:26:00,rachel.wright,logout,True
2025-07-23 20:33:00,nicholas.page,logout,True
2025-07-23 20:48:00,george.york,logout,True
2025-07-24 07:20:00,stephen.ellis,login,False
2025-07-24 08:03:00,lisa.garcia,login,True
2025-07-24 08:12:00,ebony.torres,login,True
2025-07-24 08:23:00,christina.ortega,login,True
2025-07-24 08:23:00,molly.williams,login,True
2025-07-24 08:24:00,julie.cervantes,login,True
2025-07-24 08:32:00,anne.haley,login,True
2025-07-24 08:38:00,renee.flores,login,True
2025-07-24 08:45:00,thomas.thompson,login,True
2025-07-24 08:55:00,deanna.boyle,login,True
2025-07-24 08:56:00,pamela.adams,login,True
2025-07-24 08:56:00,cindy.beard,login,True
2025-07-24 08:58:00,jacob.collins,login,True
2025-07-24 09:00:00,janet.brooks,login,True
2025-07-24 09:02:00,david.carson,login,True
2025-07-24 09:03:00,stephen.ellis,login,True
2025-07-24 09:05:00,steven.johns,login,True
2025-07-24 09:07:00,keith.terry,login,True
2025-07-24 09:08:00,juan.cole,login,True
2025-07-24 09:08:00,joanna.wood,login,True
2025-07-24 09:09:00,bradley.whitney,login,True
2025-07-24 09:12:00,kevin.guzman,login,True
2025-07-24 09:20:00,charles.kirk,login,True
2025-07-24 09:26:00,seth.ballard.md,login,True
2025-07-24 09:27:00,latoya.griffith,login,True
2025-07-24 09:32:00,jason.reed,login,True
2025-07-24 09:37:00,victoria.garrett,login,True
2025-07-24 09:46:00,paula.church,login,True
2025-07-24 09:48:00,angela.montgomery,login,True
2025-07-24 09:50:00,kimberly.gonzalez,login,True
2025-07-24 09:51:00,mrs..heather.robertson,login,True
2025-07-24 10:05:00,joseph.alvarez,login,True
2025-07-24 10:10:00,jasmine.mendez,login,True
2025-07-24 10:16:00,wesley.morgan,login,True
2025-07-24 10:18:00,dana.duncan,login,True
2025-07-24 10:20:00,douglas.hunt,login,True
2025-07-24 10:24:00,jose.howard,login,True
2025-07-24 10:29:00,george.york,login,True
2025-07-24 10:34:00,rachel.wright,login,True
2025-07-24 10:37:00,alex.doe,login,True
2025-07-24 10:40:00,nicholas.page,login,True
2025-07-24 10:42:00,vincent.bowman,login,True
2025-07-24 10:53:00,susan.snyder,login,True
2025-07-24 10:57:00,shelly.scott,login,True
2025-07-24 15:01:00,michelle.perez,login,False
2025-07-24 17:04:00,cindy.beard,logout,True
2025-07-24 17:09:00,david.carson,logout,True
2025-07-24 17:26:00,christina.ortega,logout,True
2025-07-24 17:32:00,lisa.garcia,logout,True
2025-07-24 17:38:00,jason.reed,logout,True
2025-07-24 17:39:00,keith.terry,logout,True
2025-07-24 17:47:00,ebony.torres,logout,True
2025-07-24 17:47:00,stephen.ellis,logout,True
2025-07-24 17:48:00,paula.church,logout,True
2025-07-24 17:48:00,seth.ballard.md,logout,True
2025-07-24 17:49:00,molly.williams,logout,True
2025-07-24 17:54:00,kimberly.gonzalez,logout,True
2025-07-24 17:54:00,renee.flores,logout,True
2025-07-24 17:59:00,juan.cole,logout,True
2025-07-24 18:02:00,mrs..heather.robertson,logout,True
2025-07-24 18:02:00,deanna.boyle,logout,True
2025-07-24 18:06:00,victoria.garrett,logout,True
2025-07-24 18:08:00,julie.cervantes,logout,True
2025-07-24 18:17:00,kevin.guzman,logout,True
2025-07-24 18:22:00,steven.johns,logout,True
2025-07-24 18:24:00,joanna.wood,logout,True
2025-07-24 18:25:00,douglas.hunt,logout,True
2025-07-24 18:27:00,jasmine.mendez,logout,True
2025-07-24 18:29:00,anne.haley,logout,True
2025-07-24 18:34:00,jacob.collins,logout,True
2025-07-24 18:39:00,charles.kirk,logout,True
2025-07-24 18:40:00,thomas.thompson,logout,True
2025-07-24 18:41:00,wesley.morgan,logout,True
2025-07-24 18:41:00,joseph.alvarez,logout,True
2025-07-24 18:45:00,rachel.wright,logout,True
2025-07-24 18:48:00,pamela.adams,logout,True
2025-07-24 18:48:00,bradley.whitney,logout,True
2025-07-24 18:49:00,angela.montgomery,logout,True
2025-07-24 18:55:00,janet.brooks,logout,True
2025-07-24 19:01:00,shelly.scott,logout,True
2025-07-24 19:05:00,susan.snyder,logout,True
2025-07-24 19:09:00,dana.duncan,logout,True
2025-07-24 19:10:00,latoya.griffith,logout,True
2025-07-24 19:30:00,alex.doe,logout,True
2025-07-24 19:50:00,george.york,logout,True
2025-07-24 20:04:00,nicholas.page,logout,True
2025-07-24 20:09:00,jose.howard,logout,True
2025-07-24 20:15:00,vincent.bowman,logout,True
2025-07-25 08:00:00,vincent.bowman,login,True
2025-07-25 08:08:00,james.gross,login,True
2025-07-25 08:10:00,joshua.payne,login,True
2025-07-25 08:12:00,ronald.butler,login,True
2025-07-25 08:13:00,keith.terry,login,True
2025-07-25 08:31:00,seth.ballard.md,login,True
2025-07-25 08:33:00,joseph.alvarez,login,True
2025-07-25 08:35:00,rachel.wright,login,True
2025-07-25 08:38:00,latoya.griffith,login,True
2025-07-25 08:39:00,kimberly.gonzalez,login,True
2025-07-25 08:40:00,joanna.wood,login,True
2025-07-25 08:46:00,steven.johns,login,True
2025-07-25 08:48:00,julie.cervantes,login,True
2025-07-25 08:51:00,alex.doe,login,True
2025-07-25 09:00:00,jacob.collins,login,True
2025-07-25 09:12:00,david.carson,login,True
2025-07-25 09:20:00,angela.montgomery,login,True
2025-07-25 09:22:00,lisa.garcia,login,True
2025-07-25 09:24:00,shelly.scott,login,True
2025-07-25 09:26:00,paula.church,login,True
2025-07-25 09:28:00,janet.brooks,login,True
2025-07-25 09:31:00,thomas.thompson,login,True
2025-07-25 09:37:00,pamela.adams,login,True
2025-07-25 09:47:00,jerry.tyler,login,True
2025-07-25 09:51:00,bradley.whitney,login,True
2025-07-25 09:52:00,anne.haley,login,True
2025-07-25 09:54:00,jason.reed,login,True
2025-07-25 10:05:00,jose.howard,login,True
2025-07-25 10:06:00,scott.spencer,login,True
2025-07-25 10:09:00,molly.williams,login,True
2025-07-25 10:18:00,nicholas.page,login,True
2025-07-25 10:18:00,stephen.ellis,login,True
2025-07-25 10:18:00,michelle.perez,login,True
2025-07-25 10:22:00,renee.flores,login,True
2025-07-25 10:26:00,juan.cole,login,True
2025-07-25 10:31:00,dana.duncan,login,True
2025-07-25 10:34:00,ebony.torres,login,True
2025-07-25 10:36:00,susan.snyder,login,True
2025-07-25 10:38:00,amanda.wolfe,login,True
2025-07-25 10:40:00,christina.ortega,login,True
2025-07-25 10:43:00,mrs..heather.robertson,login,True
2025-07-25 10:43:00,ebony.torres,login,False
2025-07-25 10:45:00,douglas.hunt,login,True
2025-07-25 10:46:00,wesley.morgan,login,True
2025-07-25 10:48:00,kevin.guzman,login,True
2025-07-25 10:52:00,charles.kirk,login,True
2025-07-25 10:52:00,deanna.boyle,login,True
2025-07-25 10:56:00,jasmine.mendez,login,True
2025-07-25 14:02:00,stephen.ellis,login,False
2025-07-25 16:21:00,ronald.butler,logout,True
2025-07-25 16:39:00,joshua.payne,logout,True
2025-07-25 16:43:00,kevin.guzman,login,False
2025-07-25 16:51:00,kimberly.gonzalez,logout,True
2025-07-25 16:52:00,vincent.bowman,logout,True
2025-07-25 16:56:00,keith.terry,logout,True
2025-07-25 17:01:00,jacob.collins,logout,True
2025-07-25 17:04:00,james.gross,logout,True
2025-07-25 17:18:00,joanna.wood,logout,True
2025-07-25 17:22:00,alex.doe,logout,True
2025-07-25 17:24:00,seth.ballard.md,logout,True
2025-07-25 17:35:00,shelly.scott,logout,True
2025-07-25 17:55:00,janet.brooks,logout,True
2025-07-25 17:56:00,david.carson,logout,True
2025-07-25 17:58:00,julie.cervantes,logout,True
2025-07-25 18:04:00,steven.johns,logout,True
2025-07-25 18:06:00,latoya.griffith,logout,True
2025-07-25 18:08:00,lisa.garcia,logout,True
2025-07-25 18:09:00,rachel.wright,logout,True
2025-07-25 18:15:00,james.gross,login,False
2025-07-25 18:18:00,paula.church,logout,True
2025-07-25 18:19:00,joseph.alvarez,logout,True
2025-07-25 18:19:00,jose.howard,logout,True
2025-07-25 18:19:00,bradley.whitney,logout,True
2025-07-25 18:20:00,nicholas.page,logout,True
2025-07-25 18:39:00,juan.cole,logout,True
2025-07-25 18:50:00,amanda.wolfe,logout,True
2025-07-25 18:52:00,dana.duncan,logout,True
2025-07-25 18:57:00,wesley.morgan,logout,True
2025-07-25 18:57:00,stephen.ellis,logout,True
2025-07-25 18:58:00,mrs..heather.robertson,logout,True
2025-07-25 18:59:00,anne.haley,logout,True
2025-07-25 19:06:00,ebony.torres,logout,True
2025-07-25 19:06:00,pamela.adams,logout,True
2025-07-25 19:06:00,angela.montgomery,logout,True
2025-07-25 19:08:00,jason.reed,logout,True
2025-07-25 19:12:00,charles.kirk,logout,True
2025-07-25 19:13:00,thomas.thompson,logout,True
2025-07-25 19:17:00,renee.flores,logout,True
2025-07-25 19:25:00,jerry.tyler,logout,True
2025-07-25 19:38:00,molly.williams,logout,True
2025-07-25 19:48:00,kevin.guzman,logout,True
2025-07-25 19:53:00,susan.snyder,logout,True
2025-07-25 20:00:00,scott.spencer,logout,True
2025-07-25 20:05:00,douglas.hunt,logout,True
2025-07-25 20:05:00,deanna.boyle,logout,True
2025-07-25 20:15:00,michelle.perez,logout,True
2025-07-25 20:28:00,christina.ortega,logout,True
2025-07-25 20:41:00,jasmine.mendez,logout,True
2025-07-28 00:09:00,kevin.guzman,login,False
2025-07-28 08:02:00,wesley.morgan,login,True
2025-07-28 08:09:00,steven.johns,login,True
2025-07-28 08:17:00,douglas.hunt,login,True
2025-07-28 08:17:00,stephen.ellis,login,True
2025-07-28 08:18:00,thomas.thompson,login,True
2025-07-28 08:22:00,joanna.wood,login,True
2025-07-28 08:23:00,paula.church,login,True
2025-07-28 08:26:00,keith.terry,login,True
2025-07-28 08:30:00,angela.montgomery,login,True
2025-07-28 08:36:00,jerry.tyler,login,True
2025-07-28 08:38:00,david.carson,login,True
2025-07-28 08:41:00,seth.ballard.md,login,True
2025-07-28 08:52:00,bradley.whitney,login,True
2025-07-28 09:04:00,michelle.perez,login,True
2025-07-28 09:04:00,alex.doe,login,True
2025-07-28 09:04:00,vincent.bowman,login,True
2025-07-28 09:05:00,dana.duncan,login,True
